OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,REV_AT_EPOCH,BSTAR,orbital_period_min,altitude_estimated,drag_index,energy_index,orbit_type,orbit_family,anomaly_score,anomaly_flag
STARLINK-31955,2024-106T,59939,2025-10-13 21:19:15.197376,15.27574198,0.00013341,43.0036,81.3867,260.5431,99.527,4.29e-06,0.0,7811,2.5132828e-05,94.26710675562222,490.20346936990063,3.3529705834800005e-09,0.0021427197666078024,LEO,LEO,-0.26752556767755786,1
STARLINK-31946,2024-106U,59940,2025-10-13 22:22:09.305760,15.27581941,0.00013812,43.0014,81.7139,275.0314,85.038,-8.5e-07,0.0,6870,6.420074e-06,94.2666289349646,490.18028399353625,8.867406208800001e-10,0.0021426980446475467,LEO,LEO,-0.26680093774874164,1
STARLINK-31948,2024-106V,59941,2025-10-13 19:05:15.737856,15.27584793,0.00013403,43.0022,78.8422,275.1281,84.9417,1.642e-05,0.0,7809,6.9159659e-05,94.26645293921828,490.1717441109058,9.26946909577e-09,0.0021426900438227857,LEO,LEO,-0.26505642484023695,1
STARLINK-31900,2024-106W,59942,2025-10-13 19:30:17.661888,15.27577311,9.823e-05,43.0037,81.6795,267.629,92.4449,-4.5e-06,0.0,7806,-6.824631e-06,94.26691465175867,490.19414788482663,-6.703835031299999e-10,0.00214271103345919,LEO,LEO,-0.2677517712223669,1
STARLINK-31973,2024-106X,59943,2025-10-13 18:53:30.329376,15.27581254,0.00011168,43.0009,82.3506,277.126,82.9464,5.764e-05,0.0,7805,0.00021881048,94.2666713295501,490.1823411150972,2.4436754406400002e-08,0.0021426999719216396,LEO,LEO,-0.26416282740771135,1
STARLINK-31966,2024-106Y,59944,2025-10-13 20:22:06.153312,15.27585181,0.00013274,43.0013,81.9455,266.8961,93.1739,-2.63e-06,0.0,7811,-3.5286e-08,94.26642899594873,490.17058230564453,-4.683863640000001e-12,0.002142688955354997,LEO,LEO,-0.26815342167370143,1
STARLINK-11145 [DTC],2024-107A,59945,2025-10-13 22:39:31.138560,15.697075,0.0001661,53.1599,254.98,88.5326,271.5882,-9.8e-06,0.0,7909,-3.221102e-06,91.73683632141658,366.8709044723273,-5.350250422e-10,0.0020292359033232963,LEO,LEO,-0.2564617367228784,1
STARLINK-11113 [DTC],2024-107C,59947,2025-10-13 04:26:13.180992,15.69710439,0.00012382,53.1577,258.0318,92.8915,267.2245,1.548e-05,0.0,7898,1.7634954e-05,91.73666456071776,366.86249417011277,2.18356000428e-09,0.002029228304573121,LEO,LEO,-0.2564145351802992,1
STARLINK-11123 [DTC],2024-107D,59948,2025-10-13 05:36:52.196544,15.69702778,0.0001474,53.1599,258.3676,105.1221,254.996,-1.45e-06,0.0,7904,3.663713e-06,91.73711228534246,366.88441709858216,5.400312962e-10,0.002029248112088525,LEO,LEO,-0.25505376157720105,1
STARLINK-11138 [DTC],2024-107E,59949,2025-10-13 05:08:36.397824,15.69739998,9.566e-05,53.1561,258.232,67.3304,292.7815,0.00045194,0.0,7904,0.00037539243,91.73493711281478,366.77790899346655,3.5910039853800004e-08,0.0020291518824971265,LEO,LEO,-0.23731971698658982,1
STARLINK-11130 [DTC],2024-107F,59950,2025-10-13 22:18:19.207008,15.6971101,0.00012758,53.1566,254.882,70.6306,289.4849,-9.39e-06,0.0,7909,-2.894043e-06,91.73663119047626,366.86086018793776,-3.6922200593999996e-10,0.0020292268282642413,LEO,LEO,-0.24503910410570978,1
STARLINK-11124 [DTC],2024-107H,59952,2025-10-13 22:04:11.103744,15.69709085,0.00016499,53.1585,254.8178,102.9708,257.1494,-1.608e-05,0.0,7916,-8.411014e-06,91.73674369094958,366.86636880080914,-1.38773319986e-09,0.0020292318053190053,LEO,LEO,-0.2540571644517942,1
STARLINK-11143 [DTC],2024-107J,59953,2025-10-13 05:01:32.164320,15.69712515,0.00015254,53.1601,258.203,127.6807,232.435,-3.69e-06,0.0,7898,1.818052e-06,91.73654323575295,366.85655346208114,2.7732565208e-10,0.0020292229371250896,LEO,LEO,-0.2506160747593677,1
STARLINK-11133 [DTC],2024-107K,59954,2025-10-13 15:36:15.882912,15.69710425,0.00012493,53.1568,255.9759,71.6135,288.5019,0.00011087,0.0,7905,9.6246788e-05,91.7366653789026,366.8625342327359,1.202411122484e-08,0.002029228340769856,LEO,LEO,-0.24682044766630018,1
STARLINK-11144 [DTC],2024-107L,59955,2025-10-13 15:29:16.564704,15.69658831,0.00014271,53.1591,255.9483,104.3743,255.7434,-5.6e-05,0.0,7911,-4.1481037e-05,91.73968072301439,367.01018048907736,-5.91975879027e-09,0.002029361742660257,LEO,LEO,-0.25207251432108574,1
STARLINK-11134 [DTC],2024-107M,59956,2025-10-13 21:28:52.844448,15.69704432,0.00012398,53.1576,254.6539,88.9498,271.1662,-1.715e-05,0.0,7902,-9.303631e-06,91.73701562180466,366.8796839515617,-1.15346417138e-09,0.0020292438356469982,LEO,LEO,-0.2561848085196157,1
STARLINK-11142 [DTC],2024-107N,59957,2025-10-13 15:15:04.459392,15.69708673,0.00015444,53.1581,255.8772,86.307,273.8125,2.1e-06,0.0,7906,6.594528e-06,91.73676776900881,366.8675477885063,1.01845890432e-09,0.002029232870540378,LEO,LEO,-0.25726598024475344,1
STARLINK-31995,2024-107P,59958,2025-10-13 13:51:50.259456,15.30194648,0.00011781,53.1595,28.8019,55.8384,304.2728,3.14e-06,0.0,7607,2.273049e-05,94.1056748487595,482.3680495731951,2.6778790269000003e-09,0.002135387258569745,LEO,LEO,-0.2521978750998433,1
STARLINK-31989,2024-107Q,59959,2025-10-13 13:42:43.793280,15.30194163,0.00011941,53.1613,28.7691,88.077,272.0368,-1.625e-05,0.0,7727,-4.2756571e-05,94.10570467585818,482.36949770459796,-5.10556214311e-09,0.0021353886122057863,LEO,LEO,-0.26896028271799893,1
STARLINK-31856,2024-107R,59960,2025-10-13 13:47:18.145248,15.30165715,0.00012887,53.1613,28.7839,87.2724,272.8424,-4.527e-05,0.0,7727,-0.00014095185,94.10745423739938,482.4544401608091,-1.8164464909499998e-08,0.0021354680128868194,LEO,LEO,-0.26698383909175544,1
STARLINK-31993,2024-107S,59961,2025-10-13 14:00:57.257856,15.30198506,0.00011539,53.1615,28.8418,101.2938,258.8193,1.81e-06,0.0,7721,1.8242897e-05,94.10543758562525,482.35653023765735,2.10504788483e-09,0.0021353764909293037,LEO,LEO,-0.26982467771843255,1
STARLINK-31980,2024-107T,59962,2025-10-13 15:45:39.656736,15.30177182,0.00014347,53.1579,28.5817,106.757,253.3588,-1.058e-05,0.0,7728,-2.3600871e-05,94.10674900522729,482.4202007009835,-3.3860169623700002e-09,0.0021354360070247025,LEO,LEO,-0.2684154701639797,1
STARLINK-31991,2024-107U,59963,2025-10-13 13:56:23.919360,15.30191766,0.00012043,53.1607,28.8212,93.9019,266.2119,-2.6e-07,0.0,7727,1.1245816e-05,94.1058520896524,482.37665476938037,1.35433362088e-09,0.0021353953022568324,LEO,LEO,-0.2705589710062591,1
STARLINK-31979,2024-107V,59964,2025-10-13 14:07:02.277984,15.3019167,0.0001124,53.161,28.8649,95.4091,264.7038,-2.18e-06,0.0,7722,4.752795e-06,94.1058579935937,482.37694141066095,5.34214158e-10,0.0021353955701944503,LEO,LEO,-0.27068297241062467,1
PREFIRE-1,2024-108A,59965,2025-10-13 16:19:59.096640,15.20301621,0.00126286,97.5055,76.5788,28.3658,331.8262,7.976e-05,0.0,7509,0.00036941192,94.71804674212079,512.0670835131377,4.665155372912e-07,0.0021632688027205292,LEO,LEO,-0.206050240701948,1
2024-110A,2024-110A,60012,2025-10-13 23:40:35.278752,15.14667747,0.00128203,97.579,15.8216,203.2908,156.7745,0.00013911,0.0,7471,0.00075334353,95.07035472644813,529.1244360982082,9.658090057659e-07,0.0021793914804718074,LEO,LEO,-0.21349255426421154,1
2024-110B,2024-110B,60013,2025-10-13 22:37:50.431584,15.17564876,0.00123625,97.5796,16.8208,32.8589,327.341,0.00013024,0.0,7477,0.00065012431,94.88885930172253,520.3397851671089,8.037161782375e-07,0.00217107822617238,LEO,LEO,-0.19502902554907714,1
2024-110C,2024-110C,60014,2025-10-13 23:51:54.430272,14.97185212,0.0010409,97.5705,5.1831,255.2734,104.7334,1.953e-05,0.0,6495,0.00017369118,96.18048511689415,582.7353089616017,1.80795149262e-07,0.002230585869338613,LEO,LEO,-0.22002347488122048,1
STARLINK-31978,2024-111A,60016,2025-10-13 12:01:05.542176,15.30189339,0.00011491,53.1576,39.6281,117.235,242.8768,-8.49e-06,0.0,7639,-1.6540798e-05,94.10600134889582,482.38390142847857,-1.90070309818e-09,0.0021354020760702115,LEO,LEO,-0.2699261940314827,1
STARLINK-31987,2024-111B,60017,2025-10-13 16:34:06.484512,15.3020596,0.00025119,53.1606,38.6792,211.226,148.8591,9.87e-06,0.0,7648,4.5465766e-05,94.10497917548302,482.33427399138054,1.142054576154e-08,0.00213535568711856,LEO,LEO,-0.2599701949751395,1
STARLINK-31984,2024-111C,60018,2025-10-13 14:49:27.020640,15.30188397,9.504e-05,53.1601,38.9351,95.6379,264.473,-1.463e-05,0.0,7636,-3.7290342e-05,94.10605928153564,482.386714104784,-3.5440741036799998e-09,0.002135404705222777,LEO,LEO,-0.2734313345002515,1
STARLINK-31986,2024-111D,60019,2025-10-13 11:27:39.556224,15.30194415,0.00010469,53.1601,39.4814,80.562,279.5499,-1.85e-06,0.0,7650,5.887529e-06,94.10568917806434,482.3687452733411,6.163654110100001e-10,0.0021353879088730843,LEO,LEO,-0.2734010131745655,1
STARLINK-31883,2024-111E,60020,2025-10-13 11:56:28.926528,15.30220979,8.834e-05,53.1618,39.607,119.5567,240.5522,3.818e-05,0.0,7644,0.00014086863,94.10405554242503,482.2894306224598,1.24443347742e-08,0.002135313770623991,LEO,LEO,-0.2689463012218108,1
STARLINK-31967,2024-111F,60021,2025-10-13 13:48:39.521952,15.30194382,8.08e-05,53.1616,38.6696,93.3141,266.7953,-2.251e-05,0.0,7652,-6.3901971e-05,94.10569120753706,482.3688438059944,-5.1632792568000005e-09,0.002135388000976157,LEO,LEO,-0.27210196321725316,1
STARLINK-31982,2024-111G,60022,2025-10-13 12:05:29.168448,15.30188795,0.00014564,53.1641,38.9376,109.6896,250.4262,-2.99e-06,0.0,7651,2.045534e-06,94.10603480467913,482.38552573376546,2.9791157175999997e-10,0.0021354035943912707,LEO,LEO,-0.2721295687933229,1
STARLINK-31992,2024-111H,60023,2025-10-13 13:53:12.489792,15.30194845,0.00012571,53.1617,38.6897,84.0517,276.0627,9e-06,0.0,7652,4.2528037e-05,94.10566273342792,482.3674613633393,5.346199531269999e-09,0.00213538670874269,LEO,LEO,-0.2741525918962714,1
STARLINK-31990,2024-111J,60024,2025-10-13 14:22:05.799072,15.30190782,0.00012716,53.1615,38.8176,79.241,280.8734,-1.674e-05,0.0,7651,-4.4409173e-05,94.10591260508586,482.37959284393673,-5.6470704386799996e-09,0.002135398048619806,LEO,LEO,-0.27150778999873304,1
STARLINK-31864,2024-111K,60025,2025-10-14 00:00:04.999968,15.40903801,0.00070136,53.158,35.4447,349.4194,80.2851,0.00189749,0.0,584,0.004442126,93.45164825120709,450.57759687424823,3.1155294913600004e-06,0.002105808873665928,LEO,LEO,-0.147456606234381,1
STARLINK-31939,2024-111L,60026,2025-10-13 14:02:20.264928,15.30189973,0.00011983,53.161,38.7305,98.2556,261.8581,-1.063e-05,0.0,7651,-2.3782719e-05,94.10596235817839,482.3820083974297,-2.84988321777e-09,0.0021354003065583733,LEO,LEO,-0.2743339707993626,1
STARLINK-32012,2024-111M,60027,2025-10-13 14:06:53.983584,15.30187176,0.00012866,53.1622,38.7455,95.5316,264.5831,-1.11e-05,0.0,7651,-2.5371182e-05,94.10613437267494,482.3903598391971,-3.26425627612e-09,0.0021354081130806214,LEO,LEO,-0.2739438000226807,1
STARLINK-32008,2024-111N,60028,2025-10-13 14:12:58.818816,15.30176376,0.00013795,53.162,38.7721,78.8577,281.2579,-1.976e-05,0.0,7651,-5.4636472e-05,94.10679857470234,482.4226073325699,-7.537101312399999e-09,0.0021354382566501733,LEO,LEO,-0.27087693267925356,1
STARLINK-32006,2024-111P,60029,2025-10-13 14:26:39.376032,15.30179126,0.0001247,53.161,38.8379,88.6468,271.4675,-7.85e-06,0.0,7651,-1.4392573e-05,94.10662944829637,482.4143961292775,-1.7947538530999998e-09,0.002135430581143654,LEO,LEO,-0.2740613690756265,1
STARLINK-32011,2024-111Q,60030,2025-10-13 12:08:31.839648,15.30187711,0.00013513,53.1625,38.9521,87.1334,272.9822,-6.8e-06,0.0,7650,-1.0850754e-05,94.10610147031824,482.3887624037834,-1.4662623880199999e-09,0.002135406619874092,LEO,LEO,-0.27458891009152203,1
STARLINK-31878,2024-111R,60031,2025-10-13 21:06:50.865696,15.30191403,0.00017448,53.1602,345.7732,96.2907,263.8292,0.00020933,0.0,7703,0.00071707843,94.10587441393434,482.3777386318825,1.2511584446640001e-07,0.002135396315396215,LEO,LEO,-0.26390481856816606,1
STARLINK-32017,2024-111S,60032,2025-10-13 11:24:36.833184,15.30230513,9.623e-05,53.1614,39.49,69.3905,290.7199,-9.017e-05,0.0,7649,-0.00029242297,94.10346923333113,482.2609646152241,-2.81398624031e-08,0.0021352871628444485,LEO,LEO,-0.25822392462423815,1
STARLINK-32005,2024-111U,60034,2025-10-13 14:17:32.349120,15.30187894,0.00012868,53.1594,38.795,83.7887,276.3261,-1.732e-05,0.0,7641,-4.6365491e-05,94.10609021587254,482.38821599151106,-5.966311381879999e-09,0.002135406109114087,LEO,LEO,-0.27277800067129504,1
STARLINK-31981,2024-111V,60035,2025-10-13 14:44:53.130912,15.3019092,0.00011871,53.1611,38.9132,86.4217,273.6919,2.3e-07,0.0,7644,1.2903931e-05,94.10590411816062,482.37918079670544,1.53182564901e-09,0.0021353976634588255,LEO,LEO,-0.27419202287399363,1
STARLINK-31985,2024-111W,60036,2025-10-13 14:40:19.329312,15.30232976,0.00010891,53.1629,38.8932,69.7061,290.4057,-0.00010097,0.0,7645,-0.00032889691,94.10331776826119,482.25361079544837,-3.5820162468100004e-08,0.0021352802891093613,LEO,LEO,-0.25979623697219384,1
STARLINK-31918,2024-111X,60037,2025-10-13 13:57:46.390752,15.30193114,0.00011278,53.163,38.708,86.411,273.7019,-4.3e-06,0.0,7644,-2.385352e-06,94.10576918855485,482.3726298512156,-2.6901999856e-10,0.0021353915399714408,LEO,LEO,-0.2744655580043675,1
STARLINK-11129 [DTC],2024-112A,60038,2025-10-13 06:38:36.301920,15.69704582,0.00014138,53.1573,273.2936,73.3482,286.7691,6.49e-06,0.0,7782,1.0224283e-05,91.73700685547212,366.8792547064759,1.44550913054e-09,0.0020292434478204426,LEO,LEO,-0.24763873935338854,1
STARLINK-11140 [DTC],2024-112B,60039,2025-10-13 06:31:28.751520,15.69773724,0.00017423,53.1589,273.258,76.1222,283.999,2.525e-05,0.0,7782,2.5639804e-05,91.73296622207953,366.6814028928384,4.46722305092e-09,0.0020290646922987037,LEO,LEO,-0.24726281337623884,1
STARLINK-11122 [DTC],2024-112C,60040,2025-10-13 23:13:00.069024,15.697028,0.00011209,53.1577,269.7761,83.5162,276.5983,-2.03e-06,0.0,7793,3.186604e-06,91.73711099961089,366.88435414252217,3.5718644236e-10,0.00202924805520711,LEO,LEO,-0.2555062368515416,1
STARLINK-11149 [DTC],2024-112D,60041,2025-10-13 06:17:24.301248,15.69707764,8.267e-05,53.1588,273.1962,92.7621,267.3492,1.613e-05,0.0,7782,1.8167331e-05,91.73682089273275,366.87014900348004,1.50189325377e-09,0.002029235220752635,LEO,LEO,-0.2550488131374267,1
STARLINK-11120 [DTC],2024-112E,60042,2025-10-13 06:10:20.057376,15.69713493,0.00011069,53.1588,273.1621,85.8151,274.2994,1.549e-05,0.0,7782,1.7637121e-05,91.73648607988362,366.85375480936546,1.95225292349e-09,0.0020292204085370085,LEO,LEO,-0.25546210131450553,1
STARLINK-11086 [DTC],2024-112F,60043,2025-10-13 22:51:48.451968,15.69707384,0.00012563,53.1584,269.678,86.3362,273.7799,-1.742e-05,0.0,7793,-9.523756e-06,91.73684310068838,366.87123642082497,-1.19646946628e-09,0.002029236203240817,LEO,LEO,-0.25528823977128895,1
STARLINK-11148 [DTC],2024-112G,60044,2025-10-13 16:38:00.208608,15.6970863,0.00012462,53.1591,270.9011,74.9721,285.1435,3.06e-06,0.0,7789,7.383886e-06,91.73677028201087,366.8676708382236,9.201798733200001e-10,0.002029232981716443,LEO,LEO,-0.2481756337533455,1
STARLINK-11116 [DTC],2024-112H,60045,2025-10-13 16:30:57.019680,15.69698195,0.00014487,53.1594,270.8672,100.6053,259.5128,-6.62e-06,0.0,7789,-5.99356e-07,91.73738012739449,366.89753202277825,-8.682870371999998e-11,0.0020292599615736096,LEO,LEO,-0.2547116085023455,1
STARLINK-11155 [DTC],2024-112J,60046,2025-10-13 22:30:37.445760,15.69699468,0.00013596,53.1583,269.5804,83.39,276.7272,-1.471e-05,0.0,7793,-7.285637e-06,91.73730572991441,366.89388914085885,-9.9055520652e-10,0.002029256670183205,LEO,LEO,-0.2557811157977307,1
STARLINK-11163 [DTC],2024-112K,60047,2025-10-13 04:03:20.623680,15.69705885,0.00012165,53.1589,273.3151,80.3188,279.7967,3.16e-06,0.0,7781,7.470797e-06,91.73693070533402,366.87552600036634,9.0882245505e-10,0.002029240078905106,LEO,LEO,-0.25390062836896465,1
STARLINK-11135 [DTC],2024-112L,60048,2025-10-13 23:34:02.904384,15.69706997,0.00014785,53.1597,269.1514,86.1369,273.9818,-6.17e-06,0.0,7794,-2.28109e-07,91.73686571774898,366.87234386999353,-3.3725915649999996e-11,0.0020292372038281993,LEO,LEO,-0.2560672859621558,1
STARLINK-11151 [DTC],2024-112M,60049,2025-10-13 22:16:29.418528,15.69705927,0.00015482,53.1585,269.5144,92.3528,267.7667,-1.211e-05,0.0,7793,-5.132762e-06,91.73692825076527,366.87540581192115,-7.9465421284e-10,0.00202923997031396,LEO,LEO,-0.2558786017674228,1
STARLINK-11137 [DTC],2024-112N,60050,2025-10-13 23:41:06.284256,15.69707044,0.0001385,53.1586,269.1651,85.9731,274.1445,-1.33e-06,0.0,7794,3.768208e-06,91.73686297097359,366.8722093735578,5.21896808e-10,0.002029237082309796,LEO,LEO,-0.2560672859621558,1
STARLINK-31811,2024-112P,60051,2025-10-13 14:42:42.622848,15.30193322,0.00012643,53.1606,41.4905,63.5324,296.5807,4.37e-06,0.0,7607,2.6891707e-05,94.10575639670711,482.372008796121,3.39991851601e-09,0.0021353909594416425,LEO,LEO,-0.26027498616901074,1
STARLINK-31775,2024-112Q,60052,2025-10-13 11:20:57.350400,15.30172627,0.00012909,53.1601,42.0461,79.8901,280.2245,-2.876e-05,0.0,7605,-8.5095836e-05,94.10702914109834,482.4338014816967,-1.0985021469240001e-08,0.002135448720525543,LEO,LEO,-0.27183330575875037,1
STARLINK-31793,2024-112R,60053,2025-10-13 14:38:09.339648,15.30192778,0.00013079,53.1615,41.4783,76.5731,283.5416,5.1e-07,0.0,7607,1.383996e-05,94.10578985231625,482.37363309436023,1.8101283684000003e-09,0.0021353924777508457,LEO,LEO,-0.2705174557077148,1
STARLINK-31735,2024-112S,60054,2025-10-13 14:19:56.843616,15.30181417,8.978e-05,53.1613,41.3969,96.9162,263.1941,-4.95e-06,0.0,7607,-4.613555e-06,94.10648855108923,482.40755546924174,-4.142049679e-10,0.002135424186780548,LEO,LEO,-0.27399313660151126,1
STARLINK-31788,2024-112T,60055,2025-10-13 14:15:22.096800,15.3018221,0.00012204,53.1616,41.3764,89.6225,270.4915,-2.98e-06,0.0,7607,2.064154e-06,94.10643978144276,482.4051876672793,2.5190935416000003e-10,0.0021354219734612055,LEO,LEO,-0.27472112009187055,1
STARLINK-31825,2024-112U,60056,2025-10-13 14:24:28.658016,15.30195769,0.00010868,53.1602,41.4201,81.1738,278.9386,-1.819e-05,0.0,7607,-4.9320535e-05,94.10560590825943,482.3647024517895,-5.3601557438e-09,0.0021353841298612643,LEO,LEO,-0.27249992014390323,1
STARLINK-31437,2024-112V,60057,2025-10-13 11:25:28.890912,15.30199197,0.00012001,53.1616,42.0645,73.4923,286.621,1.232e-05,0.0,7605,5.3731282e-05,94.10539508994397,482.3544670336314,6.44829115282e-09,0.002135374562363631,LEO,LEO,-0.26914970779242625,1
STARLINK-11181 [DTC],2024-113A,60059,2025-10-13 01:37:02.926272,15.69701914,0.00012118,53.1577,199.0708,69.9477,290.1671,-2.9e-05,0.0,7637,-1.9092131e-05,91.73716277955688,366.88688955595444,-2.31358443458e-09,0.0020292503459787125,LEO,LEO,-0.24703176509088487,1
STARLINK-11176 [DTC],2024-113B,60060,2025-10-12 01:03:01.853280,15.69726497,0.00010013,53.1586,204.0604,69.1908,290.9217,-6.2e-06,0.0,7621,-2.62281e-07,91.73572611229228,366.81654273393997,-2.6262196530000002e-11,0.0020291867875553396,LEO,LEO,-0.24654640220956664,1
STARLINK-11167 [DTC],2024-113C,60061,2025-10-13 01:22:55.727616,15.69690969,0.00011291,53.1589,199.003,58.8865,301.2263,7.72e-06,0.0,7667,1.1234896e-05,91.73780243619404,366.9182104073234,1.26853210736e-09,0.0020292786448259477,LEO,LEO,-0.24138869381959138,1
STARLINK-11166 [DTC],2024-113D,60062,2025-10-13 01:15:51.065568,15.69710427,8.182e-05,53.159,198.9725,68.1976,291.9128,4.25e-06,0.0,7637,8.362746e-06,91.73666526201906,366.86252850950405,6.8423987772e-10,0.002029228335598894,LEO,LEO,-0.24482153522923777,1
STARLINK-11165 [DTC],2024-113E,60063,2025-10-13 01:08:47.631264,15.69709046,0.00017103,53.1594,198.9416,87.0552,273.0662,1.477e-05,0.0,7637,1.7058784e-05,91.73674597018281,366.86648040399086,2.91756382752e-09,0.0020292319061530313,LEO,LEO,-0.25770348109622904,1
STARLINK-11169 [DTC],2024-113F,60064,2025-10-13 11:43:31.971072,15.6969521,0.0001388,53.1601,196.7117,66.1182,293.9981,-1.695e-05,0.0,7644,-9.139929e-06,91.7375545791466,366.9060740707837,-1.2686221452000001e-09,0.002029267679437187,LEO,LEO,-0.2441961547896312,1
STARLINK-11102 [DTC],2024-113G,60065,2025-10-13 11:36:27.430848,15.69702094,0.00014385,53.1603,196.6779,72.3747,287.7428,5.3e-07,0.0,7644,5.298046e-06,91.7371522599243,366.8863744604814,7.621239170999999e-10,0.0020292498805846194,LEO,LEO,-0.2512109725909623,1
STARLINK-11141 [DTC],2024-113H,60066,2025-10-13 11:29:23.555904,15.6971162,0.00017317,53.1579,196.6441,78.1401,281.9811,0.00037965,0.0,7644,0.00031676319,91.7365955410332,366.8591146038698,5.48538816123e-08,0.002029225251123436,LEO,LEO,-0.2513613031698476,1
STARLINK-11153 [DTC],2024-113J,60067,2025-10-13 11:22:28.517952,15.69701744,0.00014512,53.1616,197.3456,91.3614,268.757,-6.48e-06,0.0,7643,-4.86205e-07,91.73717271476765,366.8873760351016,-7.05580696e-11,0.0020292507855177253,LEO,LEO,-0.2581264854444018,1
STARLINK-11170 [DTC],2024-113K,60068,2025-10-13 11:15:24.821856,15.69702052,0.00016677,53.1616,197.3129,83.2377,276.8831,-5.46e-06,0.0,7643,3.59451e-07,91.73715471450501,366.8864946494168,5.994564327e-11,0.00202924998917656,LEO,LEO,-0.25760576247948214,1
STARLINK-11171 [DTC],2024-113L,60069,2025-10-13 11:08:21.000480,15.69703924,0.00015483,53.1608,197.2801,92.1146,268.0049,-7.3e-06,0.0,7643,-1.162298e-06,91.73704531046327,366.88113766209517,-1.7995859934000002e-10,0.0020292451490870928,LEO,LEO,-0.2578118497778529,1
STARLINK-11186 [DTC],2024-113M,60070,2025-10-13 11:01:17.386464,15.69701172,0.00011079,53.1592,197.2472,74.8127,285.3013,-2.039e-05,0.0,7684,-1.1978601e-05,91.73720614384557,366.8890128949979,-1.32710920479e-09,0.0020292522644382756,LEO,LEO,-0.2508450148331741,1
